r_id,r_c_id,r_start_date,r_end_date,hours,total_cost,r_p_id,r_e_id
5308,3945,2024-11-17 08:34:00,2024-11-17 09:34:00,,,15308,101
5309,2600,2024-11-17 08:58:00,2024-11-17 12:58:00,,,15309,105
5310,3406,2024-11-17 09:11:00,2024-11-17 13:11:00,,,15310,111
5311,1189,2024-11-17 09:36:00,2024-11-17 11:36:00,,,15311,101
5312,1983,2024-11-17 09:50:00,2024-11-17 13:50:00,,,15312,105
5313,2574,2024-11-17 10:04:00,2024-11-17 11:04:00,,,15313,105
5314,4083,2024-11-17 11:48:00,2024-11-17 13:48:00,,,15314,101
5315,2264,2024-11-17 13:37:00,2024-11-17 15:37:00,,,15315,101
5316,4229,2024-11-17 13:40:00,2024-11-17 16:40:00,,,15316,101
5317,4832,2024-11-17 15:15:00,2024-11-17 18:15:00,,,15317,103
5318,852,2024-11-17 17:05:00,2024-11-17 19:05:00,,,15318,108
5319,3053,2024-11-17 19:02:00,2024-11-17 21:02:00,,,15319,101
5320,3053,2024-11-17 19:07:00,2024-11-17 22:00:00,,,15320,101
5321,1651,2024-11-17 19:27:00,2024-11-17 21:27:00,,,15321,108
5322,599,2024-11-17 20:17:00,2024-11-17 21:17:00,,,15322,103
5323,1745,2024-11-18 07:29:00,2024-11-18 08:29:00,,,15323,109
5324,365,2024-11-18 07:46:00,2024-11-18 10:46:00,,,15324,109
5325,4196,2024-11-18 08:01:00,2024-11-18 10:01:00,,,15325,109
5326,4701,2024-11-18 09:30:00,2024-11-18 13:30:00,,,15326,103
5327,1053,2024-11-18 15:31:00,2024-11-18 18:31:00,,,15327,111
5328,2577,2024-11-19 08:06:00,2024-11-19 10:06:00,,,15328,112
5329,716,2024-11-19 11:52:00,2024-11-19 13:52:00,,,15329,103
5330,4130,2024-11-19 13:27:00,2024-11-19 15:27:00,,,15330,112
5331,1532,2024-11-19 13:43:00,2024-11-19 14:43:00,,,15331,103
5332,1954,2024-11-19 15:01:00,2024-11-19 16:01:00,,,15332,109
5333,3021,2024-11-20 12:50:00,2024-11-20 14:50:00,,,15333,109
5334,168,2024-11-20 14:37:00,2024-11-20 16:37:00,,,15334,101
5335,2944,2024-11-20 15:59:00,2024-11-20 18:59:00,,,15335,102
5336,3369,2024-11-20 18:22:00,2024-11-20 21:22:00,,,15336,101
5337,3611,2024-11-20 20:34:00,2024-11-20 22:00:00,,,15337,102
5338,2731,2024-11-21 08:00:00,2024-11-21 10:00:00,,,15338,101
5339,672,2024-11-21 08:39:00,2024-11-21 11:39:00,,,15339,101
5340,1150,2024-11-21 08:41:00,2024-11-21 10:41:00,,,15340,101
5341,2141,2024-11-21 11:24:00,2024-11-21 14:24:00,,,15341,102
5342,417,2024-11-21 12:24:00,2024-11-21 14:24:00,,,15342,101
5343,3485,2024-11-21 14:06:00,2024-11-21 16:06:00,,,15343,105
5344,4584,2024-11-21 14:47:00,2024-11-21 17:47:00,,,15344,110
5345,1510,2024-11-21 18:12:00,2024-11-21 19:12:00,,,15345,108
5346,1298,2024-11-21 20:48:00,2024-11-21 22:00:00,,,15346,108
5347,1068,2024-11-22 08:05:00,2024-11-22 09:05:00,,,15347,110
5348,877,2024-11-22 08:17:00,2024-11-22 10:17:00,,,15348,110
5349,2780,2024-11-22 09:37:00,2024-11-22 11:37:00,,,15349,110
5350,1800,2024-11-22 11:01:00,2024-11-22 12:01:00,,,15350,110
5351,879,2024-11-22 12:37:00,2024-11-22 14:37:00,,,15351,110
5352,1589,2024-11-22 12:39:00,2024-11-22 15:39:00,,,15352,109
5353,2272,2024-11-22 13:02:00,2024-11-22 17:02:00,,,15353,109
5354,2950,2024-11-22 14:36:00,2024-11-22 17:36:00,,,15354,101
5355,2572,2024-11-22 14:49:00,2024-11-22 17:49:00,,,15355,109
5356,3865,2024-11-22 16:54:00,2024-11-22 18:54:00,,,15356,109
5357,1788,2024-11-22 17:11:00,2024-11-22 19:11:00,,,15357,101
5358,2180,2024-11-22 17:44:00,2024-11-22 19:44:00,,,15358,109
5359,4153,2024-11-23 08:38:00,2024-11-23 10:38:00,,,15359,108
5360,4294,2024-11-23 08:49:00,2024-11-23 10:49:00,,,15360,111
5361,2861,2024-11-23 09:31:00,2024-11-23 12:31:00,,,15361,111
5362,2080,2024-11-23 10:26:00,2024-11-23 11:26:00,,,15362,108
5363,1312,2024-11-23 10:52:00,2024-11-23 14:52:00,,,15363,102
5364,2896,2024-11-23 13:20:00,2024-11-23 17:20:00,,,15364,111
5365,3098,2024-11-23 13:46:00,2024-11-23 16:46:00,,,15365,108
5366,584,2024-11-23 15:52:00,2024-11-23 17:52:00,,,15366,101
5367,1774,2024-11-23 16:01:00,2024-11-23 18:01:00,,,15367,103
5368,2827,2024-11-23 17:33:00,2024-11-23 18:33:00,,,15368,103
5369,4371,2024-11-23 18:19:00,2024-11-23 20:19:00,,,15369,103
5370,1565,2024-11-23 18:59:00,2024-11-23 20:59:00,,,15370,101
5371,4043,2024-11-23 19:28:00,2024-11-23 21:28:00,,,15371,103
5372,2983,2024-11-23 20:07:00,2024-11-23 22:00:00,,,15372,101
5373,1494,2024-11-23 20:26:00,2024-11-23 22:00:00,,,15373,103
5374,229,2024-11-24 09:13:00,2024-11-24 12:13:00,,,15374,103
5375,4941,2024-11-24 09:14:00,2024-11-24 11:14:00,,,15375,103
5376,2937,2024-11-24 09:54:00,2024-11-24 12:54:00,,,15376,103
5377,208,2024-11-24 10:08:00,2024-11-24 12:08:00,,,15377,104
5378,2997,2024-11-24 10:11:00,2024-11-24 13:11:00,,,15378,108
5379,160,2024-11-24 10:12:00,2024-11-24 11:12:00,,,15379,104
5380,839,2024-11-24 11:12:00,2024-11-24 12:12:00,,,15380,108
5381,3449,2024-11-24 12:37:00,2024-11-24 14:37:00,,,15381,104
5382,3186,2024-11-24 13:18:00,2024-11-24 16:18:00,,,15382,104
5383,2141,2024-11-24 14:41:00,2024-11-24 16:41:00,,,15383,105
5384,2802,2024-11-24 14:48:00,2024-11-24 15:48:00,,,15384,112
5385,3386,2024-11-24 14:51:00,2024-11-24 16:51:00,,,15385,108
5386,4419,2024-11-24 15:20:00,2024-11-24 16:20:00,,,15386,112
5387,4193,2024-11-24 16:22:00,2024-11-24 19:22:00,,,15387,112
5388,2519,2024-11-24 18:43:00,2024-11-24 20:43:00,,,15388,108
5389,343,2024-11-24 19:11:00,2024-11-24 22:00:00,,,15389,108
5390,4627,2024-11-24 20:04:00,2024-11-24 21:04:00,,,15390,112
5391,3028,2024-11-24 20:20:00,2024-11-24 22:00:00,,,15391,112
5392,210,2024-11-24 20:59:00,2024-11-24 22:00:00,,,15392,105
5393,1878,2024-11-25 08:23:00,2024-11-25 10:23:00,,,15393,111
5394,3823,2024-11-25 08:56:00,2024-11-25 10:56:00,,,15394,112
5395,737,2024-11-25 10:19:00,2024-11-25 11:19:00,,,15395,111
5396,4046,2024-11-25 14:23:00,2024-11-25 15:23:00,,,15396,109
5397,4611,2024-11-25 20:01:00,2024-11-25 22:00:00,,,15397,101
5398,1562,2024-11-26 08:04:00,2024-11-26 10:04:00,,,15398,106
5399,4097,2024-11-26 09:24:00,2024-11-26 11:24:00,,,15399,107
5400,4318,2024-11-26 13:36:00,2024-11-26 16:36:00,,,15400,109
5401,2519,2024-11-26 14:18:00,2024-11-26 15:18:00,,,15401,102
5402,2024,2024-11-26 17:39:00,2024-11-26 19:39:00,,,15402,106
5403,1463,2024-11-27 07:53:00,2024-11-27 10:53:00,,,15403,103
5404,1552,2024-11-27 09:39:00,2024-11-27 12:39:00,,,15404,104
5405,309,2024-11-27 09:41:00,2024-11-27 12:41:00,,,15405,103
5406,4192,2024-11-27 11:41:00,2024-11-27 13:41:00,,,15406,101
5407,3964,2024-11-27 13:46:00,2024-11-27 14:46:00,,,15407,101
5408,2717,2024-11-27 13:57:00,2024-11-27 17:57:00,,,15408,103
5409,4196,2024-11-27 16:39:00,2024-11-27 18:39:00,,,15409,101
5410,3520,2024-11-27 19:29:00,2024-11-27 21:29:00,,,15410,109
5411,4681,2024-11-28 09:00:00,2024-11-28 12:00:00,,,15411,104
5412,3071,2024-11-28 11:45:00,2024-11-28 15:45:00,,,15412,102
5413,430,2024-11-28 14:16:00,2024-11-28 15:16:00,,,15413,111
5414,4566,2024-11-28 14:45:00,2024-11-28 17:45:00,,,15414,106
5415,800,2024-11-28 16:47:00,2024-11-28 17:47:00,,,15415,111
5416,1955,2024-11-28 18:55:00,2024-11-28 20:55:00,,,15416,104
5417,1479,2024-11-28 19:21:00,2024-11-28 20:21:00,,,15417,106
5418,2925,2024-11-29 07:35:00,2024-11-29 09:35:00,,,15418,110
5419,3322,2024-11-29 10:44:00,2024-11-29 12:44:00,,,15419,108
5420,1492,2024-11-29 12:12:00,2024-11-29 14:12:00,,,15420,105
5421,4030,2024-11-29 12:38:00,2024-11-29 13:38:00,,,15421,110
5422,186,2024-11-29 12:43:00,2024-11-29 14:43:00,,,15422,105
5423,3223,2024-11-29 13:54:00,2024-11-29 15:54:00,,,15423,108
5424,731,2024-11-29 14:03:00,2024-11-29 17:03:00,,,15424,108
5425,3400,2024-11-29 16:03:00,2024-11-29 18:03:00,,,15425,102
5426,2778,2024-11-29 16:12:00,2024-11-29 19:12:00,,,15426,108
5427,1965,2024-11-29 16:45:00,2024-11-29 18:45:00,,,15427,102
5428,3163,2024-11-29 17:51:00,2024-11-29 20:51:00,,,15428,112
5429,3246,2024-11-29 18:48:00,2024-11-29 20:48:00,,,15429,112
5430,408,2024-11-29 20:11:00,2024-11-29 21:11:00,,,15430,108
5431,3358,2024-11-30 07:03:00,2024-11-30 10:03:00,,,15431,106
5432,4709,2024-11-30 08:30:00,2024-11-30 12:30:00,,,15432,109
5433,1127,2024-11-30 09:10:00,2024-11-30 11:10:00,,,15433,106
5434,2157,2024-11-30 10:16:00,2024-11-30 13:16:00,,,15434,110
5435,2151,2024-11-30 13:06:00,2024-11-30 16:06:00,,,15435,106
5436,3379,2024-11-30 13:08:00,2024-11-30 15:08:00,,,15436,109
5437,1123,2024-11-30 13:40:00,2024-11-30 14:40:00,,,15437,109
5438,1966,2024-11-30 15:12:00,2024-11-30 18:12:00,,,15438,105
5439,3423,2024-11-30 15:39:00,2024-11-30 17:39:00,,,15439,108
5440,1953,2024-11-30 15:43:00,2024-11-30 17:43:00,,,15440,109
5441,1580,2024-11-30 16:11:00,2024-11-30 17:11:00,,,15441,105
5442,2592,2024-11-30 17:40:00,2024-11-30 18:40:00,,,15442,109
5443,761,2024-11-30 19:32:00,2024-11-30 21:32:00,,,15443,109
5444,44,2024-11-30 20:10:00,2024-11-30 21:10:00,,,15444,109
5445,4256,2024-11-30 20:21:00,2024-11-30 21:21:00,,,15445,105
5446,1881,2024-12-01 07:03:00,2024-12-01 08:03:00,,,15446,107
5447,2579,2024-12-01 07:38:00,2024-12-01 09:38:00,,,15447,110
5448,2190,2024-12-01 08:24:00,2024-12-01 11:24:00,,,15448,105
5449,3109,2024-12-01 09:40:00,2024-12-01 11:40:00,,,15449,110
5450,1229,2024-12-01 10:47:00,2024-12-01 11:47:00,,,15450,110
5451,1860,2024-12-01 10:54:00,2024-12-01 12:54:00,,,15451,110
5452,2526,2024-12-01 12:09:00,2024-12-01 16:09:00,,,15452,105
5453,4087,2024-12-01 13:32:00,2024-12-01 17:32:00,,,15453,105
5454,24,2024-12-01 14:04:00,2024-12-01 17:04:00,,,15454,111
5455,2372,2024-12-01 15:23:00,2024-12-01 17:23:00,,,15455,107
5456,3246,2024-12-01 16:16:00,2024-12-01 17:16:00,,,15456,102
5457,2441,2024-12-01 20:13:00,2024-12-01 22:00:00,,,15457,111
5458,327,2024-12-02 15:13:00,2024-12-02 16:13:00,,,15458,104
5459,285,2024-12-02 15:51:00,2024-12-02 19:51:00,,,15459,110
5460,3791,2024-12-02 17:03:00,2024-12-02 21:03:00,,,15460,104
5461,4323,2024-12-03 14:21:00,2024-12-03 15:21:00,,,15461,105
5462,691,2024-12-03 15:31:00,2024-12-03 18:31:00,,,15462,112
5463,2275,2024-12-03 19:16:00,2024-12-03 20:16:00,,,15463,112
5464,311,2024-12-04 09:09:00,2024-12-04 11:09:00,,,15464,105
5465,2525,2024-12-04 13:55:00,2024-12-04 14:55:00,,,15465,105
5466,3247,2024-12-04 14:38:00,2024-12-04 16:38:00,,,15466,102
5467,188,2024-12-04 18:33:00,2024-12-04 19:33:00,,,15467,107
5468,1215,2024-12-04 19:48:00,2024-12-04 20:48:00,,,15468,102
5469,3604,2024-12-05 07:54:00,2024-12-05 11:54:00,,,15469,112
5470,3710,2024-12-05 08:33:00,2024-12-05 09:33:00,,,15470,107
5471,1780,2024-12-05 09:23:00,2024-12-05 11:23:00,,,15471,107
5472,2182,2024-12-05 11:29:00,2024-12-05 13:29:00,,,15472,106
5473,3464,2024-12-05 13:25:00,2024-12-05 14:25:00,,,15473,112
5474,3395,2024-12-05 16:11:00,2024-12-05 18:11:00,,,15474,103
5475,891,2024-12-05 18:16:00,2024-12-05 19:16:00,,,15475,103
5476,2197,2024-12-06 07:53:00,2024-12-06 11:53:00,,,15476,101
5477,3867,2024-12-06 08:36:00,2024-12-06 12:36:00,,,15477,108
5478,1005,2024-12-06 08:55:00,2024-12-06 10:55:00,,,15478,108
5479,533,2024-12-06 08:59:00,2024-12-06 11:59:00,,,15479,101
5480,3216,2024-12-06 10:05:00,2024-12-06 11:05:00,,,15480,107
5481,1658,2024-12-06 10:09:00,2024-12-06 12:09:00,,,15481,108
5482,4417,2024-12-06 10:21:00,2024-12-06 11:21:00,,,15482,107
5483,661,2024-12-06 17:56:00,2024-12-06 18:56:00,,,15483,112
5484,3527,2024-12-06 18:25:00,2024-12-06 19:25:00,,,15484,101
5485,4072,2024-12-06 20:12:00,2024-12-06 22:00:00,,,15485,112
5486,2251,2024-12-07 07:11:00,2024-12-07 09:11:00,,,15486,103
5487,4111,2024-12-07 07:30:00,2024-12-07 10:30:00,,,15487,101
5488,2781,2024-12-07 11:26:00,2024-12-07 13:26:00,,,15488,103
5489,1617,2024-12-07 11:41:00,2024-12-07 12:41:00,,,15489,103
5490,2242,2024-12-07 12:14:00,2024-12-07 13:14:00,,,15490,104
5491,4656,2024-12-07 13:50:00,2024-12-07 15:50:00,,,15491,101
5492,1171,2024-12-07 14:55:00,2024-12-07 15:55:00,,,15492,111
5493,4943,2024-12-07 15:44:00,2024-12-07 18:44:00,,,15493,111
5494,2358,2024-12-07 16:02:00,2024-12-07 18:02:00,,,15494,111
5495,3518,2024-12-07 16:18:00,2024-12-07 20:18:00,,,15495,103
5496,2927,2024-12-07 16:34:00,2024-12-07 18:34:00,,,15496,103
5497,2912,2024-12-07 19:16:00,2024-12-07 21:16:00,,,15497,102
5498,2033,2024-12-07 19:57:00,2024-12-07 22:00:00,,,15498,111
5499,4698,2024-12-07 20:05:00,2024-12-07 21:05:00,,,15499,102
5500,991,2024-12-07 20:33:00,2024-12-07 22:00:00,,,15500,102
5501,2809,2024-12-08 07:15:00,2024-12-08 09:15:00,,,15501,112
5502,3902,2024-12-08 08:31:00,2024-12-08 11:31:00,,,15502,109
5503,3302,2024-12-08 10:52:00,2024-12-08 12:52:00,,,15503,112
5504,3057,2024-12-08 11:19:00,2024-12-08 13:19:00,,,15504,112
5505,1132,2024-12-08 11:48:00,2024-12-08 12:48:00,,,15505,101
5506,4916,2024-12-08 13:55:00,2024-12-08 14:55:00,,,15506,101
5507,4349,2024-12-08 15:30:00,2024-12-08 16:30:00,,,15507,103
5508,4191,2024-12-08 15:41:00,2024-12-08 17:41:00,,,15508,106
5509,1656,2024-12-08 16:13:00,2024-12-08 19:13:00,,,15509,103
5510,1736,2024-12-08 17:54:00,2024-12-08 21:54:00,,,15510,103
5511,177,2024-12-08 18:18:00,2024-12-08 19:18:00,,,15511,103
5512,4922,2024-12-08 20:35:00,2024-12-08 21:35:00,,,15512,103
5513,401,2024-12-09 09:08:00,2024-12-09 13:08:00,,,15513,102
5514,4834,2024-12-09 09:22:00,2024-12-09 13:22:00,,,15514,109
5515,2080,2024-12-09 18:08:00,2024-12-09 20:08:00,,,15515,110
5516,330,2024-12-09 18:30:00,2024-12-09 20:30:00,,,15516,111
5517,3798,2024-12-10 09:23:00,2024-12-10 11:23:00,,,15517,106
5518,4475,2024-12-10 10:00:00,2024-12-10 12:00:00,,,15518,111
5519,2999,2024-12-10 10:26:00,2024-12-10 13:26:00,,,15519,106
5520,4687,2024-12-10 20:52:00,2024-12-10 21:52:00,,,15520,105
5521,2699,2024-12-11 09:13:00,2024-12-11 13:13:00,,,15521,111
5522,3850,2024-12-11 09:27:00,2024-12-11 11:27:00,,,15522,101
5523,1403,2024-12-11 10:09:00,2024-12-11 14:09:00,,,15523,101
5524,3135,2024-12-11 10:56:00,2024-12-11 12:56:00,,,15524,101
5525,3217,2024-12-11 14:10:00,2024-12-11 15:10:00,,,15525,105
5526,1688,2024-12-11 18:21:00,2024-12-11 19:21:00,,,15526,102
5527,4112,2024-12-12 07:28:00,2024-12-12 08:28:00,,,15527,105
5528,795,2024-12-12 09:08:00,2024-12-12 12:08:00,,,15528,101
5529,2594,2024-12-12 10:00:00,2024-12-12 11:00:00,,,15529,107
5530,1559,2024-12-12 11:26:00,2024-12-12 13:26:00,,,15530,101
5531,1734,2024-12-12 18:21:00,2024-12-12 19:21:00,,,15531,105
5532,402,2024-12-13 08:46:00,2024-12-13 09:46:00,,,15532,105
5533,938,2024-12-13 09:16:00,2024-12-13 13:16:00,,,15533,105
5534,4664,2024-12-13 10:16:00,2024-12-13 13:16:00,,,15534,101
5535,4587,2024-12-13 11:00:00,2024-12-13 12:00:00,,,15535,105
5536,4923,2024-12-13 12:49:00,2024-12-13 13:49:00,,,15536,105
5537,4124,2024-12-13 15:43:00,2024-12-13 17:43:00,,,15537,106
5538,3760,2024-12-13 15:48:00,2024-12-13 16:48:00,,,15538,101
5539,3228,2024-12-13 17:49:00,2024-12-13 21:49:00,,,15539,101
5540,2022,2024-12-13 20:25:00,2024-12-13 22:00:00,,,15540,106
5541,4853,2024-12-14 07:01:00,2024-12-14 09:01:00,,,15541,105
5542,4458,2024-12-14 07:26:00,2024-12-14 10:26:00,,,15542,102
5543,3051,2024-12-14 09:55:00,2024-12-14 10:55:00,,,15543,105
5544,3502,2024-12-14 10:12:00,2024-12-14 11:12:00,,,15544,105
5545,2104,2024-12-14 10:45:00,2024-12-14 14:45:00,,,15545,111
5546,188,2024-12-14 15:47:00,2024-12-14 17:47:00,,,15546,103
5547,2847,2024-12-14 15:53:00,2024-12-14 18:53:00,,,15547,105
5548,572,2024-12-14 15:57:00,2024-12-14 17:57:00,,,15548,112
5549,1562,2024-12-14 16:43:00,2024-12-14 17:43:00,,,15549,103
5550,3267,2024-12-14 16:46:00,2024-12-14 20:46:00,,,15550,103
5551,260,2024-12-14 16:56:00,2024-12-14 20:56:00,,,15551,103
5552,4029,2024-12-14 16:59:00,2024-12-14 17:59:00,,,15552,103
5553,1160,2024-12-14 17:22:00,2024-12-14 18:22:00,,,15553,103
5554,3959,2024-12-14 19:50:00,2024-12-14 21:50:00,,,15554,103
5555,4223,2024-12-15 08:12:00,2024-12-15 10:12:00,,,15555,109
5556,894,2024-12-15 08:40:00,2024-12-15 12:40:00,,,15556,109
5557,3000,2024-12-15 10:12:00,2024-12-15 12:12:00,,,15557,109
5558,3780,2024-12-15 10:32:00,2024-12-15 12:32:00,,,15558,109
5559,4726,2024-12-15 11:06:00,2024-12-15 13:06:00,,,15559,106
5560,2874,2024-12-15 12:49:00,2024-12-15 13:49:00,,,15560,109
5561,868,2024-12-15 12:55:00,2024-12-15 13:55:00,,,15561,108
5562,237,2024-12-15 13:22:00,2024-12-15 17:22:00,,,15562,108
5563,2001,2024-12-15 17:08:00,2024-12-15 20:08:00,,,15563,105
5564,346,2024-12-15 20:36:00,2024-12-15 22:00:00,,,15564,105
5565,2491,2024-12-16 07:10:00,2024-12-16 10:10:00,,,15565,104
5566,2093,2024-12-16 07:49:00,2024-12-16 09:49:00,,,15566,101
5567,43,2024-12-16 13:46:00,2024-12-16 17:46:00,,,15567,104
5568,2742,2024-12-17 07:24:00,2024-12-17 10:24:00,,,15568,108
5569,2886,2024-12-17 09:46:00,2024-12-17 11:46:00,,,15569,102
5570,1017,2024-12-17 11:39:00,2024-12-17 15:39:00,,,15570,105
5571,1680,2024-12-17 12:32:00,2024-12-17 14:32:00,,,15571,102
5572,2560,2024-12-18 08:38:00,2024-12-18 11:38:00,,,15572,111
5573,4078,2024-12-18 08:49:00,2024-12-18 09:49:00,,,15573,106
5574,4454,2024-12-18 11:17:00,2024-12-18 12:17:00,,,15574,111
5575,3173,2024-12-18 18:28:00,2024-12-18 20:28:00,,,15575,104
5576,324,2024-12-19 09:03:00,2024-12-19 12:03:00,,,15576,103
5577,3609,2024-12-19 09:48:00,2024-12-19 12:48:00,,,15577,107
5578,1566,2024-12-19 09:53:00,2024-12-19 12:53:00,,,15578,103
5579,4761,2024-12-19 10:01:00,2024-12-19 12:01:00,,,15579,109
5580,652,2024-12-19 11:36:00,2024-12-19 14:36:00,,,15580,103
5581,3235,2024-12-19 15:36:00,2024-12-19 18:36:00,,,15581,105
5582,2166,2024-12-19 18:03:00,2024-12-19 21:03:00,,,15582,111
5583,1570,2024-12-20 07:25:00,2024-12-20 11:25:00,,,15583,104
5584,1519,2024-12-20 09:05:00,2024-12-20 11:05:00,,,15584,103
5585,4845,2024-12-20 11:59:00,2024-12-20 14:59:00,,,15585,104
5586,3929,2024-12-20 12:56:00,2024-12-20 13:56:00,,,15586,104
5587,941,2024-12-20 14:11:00,2024-12-20 15:11:00,,,15587,104
5588,933,2024-12-20 15:46:00,2024-12-20 16:46:00,,,15588,108
5589,1017,2024-12-20 16:18:00,2024-12-20 18:18:00,,,15589,108
5590,3198,2024-12-20 16:36:00,2024-12-20 18:36:00,,,15590,106
5591,3882,2024-12-20 18:42:00,2024-12-20 22:00:00,,,15591,106
5592,2700,2024-12-20 19:54:00,2024-12-20 20:54:00,,,15592,108
5593,1634,2024-12-21 07:50:00,2024-12-21 08:50:00,,,15593,112
5594,3453,2024-12-21 09:16:00,2024-12-21 11:16:00,,,15594,112
5595,2255,2024-12-21 09:17:00,2024-12-21 10:17:00,,,15595,110
5596,807,2024-12-21 11:03:00,2024-12-21 12:03:00,,,15596,103
5597,2067,2024-12-21 11:17:00,2024-12-21 12:17:00,,,15597,112
5598,600,2024-12-21 11:28:00,2024-12-21 13:28:00,,,15598,112
5599,2126,2024-12-21 11:52:00,2024-12-21 13:52:00,,,15599,103
5600,603,2024-12-21 12:10:00,2024-12-21 13:10:00,,,15600,112
5601,1299,2024-12-21 14:39:00,2024-12-21 15:39:00,,,15601,105
5602,2662,2024-12-21 18:40:00,2024-12-21 20:40:00,,,15602,110
5603,1160,2024-12-21 19:31:00,2024-12-21 20:31:00,,,15603,109
5604,543,2024-12-21 20:41:00,2024-12-21 21:41:00,,,15604,105
5605,4537,2024-12-21 20:53:00,2024-12-21 22:00:00,,,15605,105
5606,1585,2024-12-22 08:00:00,2024-12-22 09:00:00,,,15606,111
5607,560,2024-12-22 09:53:00,2024-12-22 10:53:00,,,15607,105
5608,1759,2024-12-22 10:21:00,2024-12-22 11:21:00,,,15608,105
5609,1547,2024-12-22 11:56:00,2024-12-22 14:56:00,,,15609,105
5610,4093,2024-12-22 12:21:00,2024-12-22 13:21:00,,,15610,105
5611,115,2024-12-22 12:56:00,2024-12-22 15:56:00,,,15611,111
5612,2185,2024-12-22 14:11:00,2024-12-22 16:11:00,,,15612,109
5613,2376,2024-12-22 14:21:00,2024-12-22 16:21:00,,,15613,106
5614,4135,2024-12-22 15:42:00,2024-12-22 17:42:00,,,15614,106
5615,3567,2024-12-22 17:01:00,2024-12-22 21:01:00,,,15615,106
5616,3715,2024-12-22 17:04:00,2024-12-22 19:04:00,,,15616,104
5617,4549,2024-12-22 20:46:00,2024-12-22 22:00:00,,,15617,104
5618,2641,2024-12-23 13:45:00,2024-12-23 14:45:00,,,15618,108
5619,105,2024-12-23 15:30:00,2024-12-23 16:30:00,,,15619,108
5620,927,2024-12-23 17:55:00,2024-12-23 19:55:00,,,15620,111
5621,2729,2024-12-23 20:23:00,2024-12-23 22:00:00,,,15621,108
5622,3569,2024-12-24 12:14:00,2024-12-24 15:14:00,,,15622,102
5623,612,2024-12-24 13:42:00,2024-12-24 14:42:00,,,15623,102
5624,306,2024-12-24 14:22:00,2024-12-24 15:22:00,,,15624,107
5625,3791,2024-12-24 15:23:00,2024-12-24 18:23:00,,,15625,107
5626,1573,2024-12-25 11:01:00,2024-12-25 13:01:00,,,15626,106
5627,4553,2024-12-25 11:58:00,2024-12-25 13:58:00,,,15627,109
5628,1666,2024-12-25 17:33:00,2024-12-25 18:33:00,,,15628,106
5629,3196,2024-12-25 20:00:00,2024-12-25 21:00:00,,,15629,105
5630,2599,2024-12-26 07:57:00,2024-12-26 09:57:00,,,15630,103
5631,4970,2024-12-26 08:21:00,2024-12-26 12:21:00,,,15631,107
5632,546,2024-12-26 08:37:00,2024-12-26 10:37:00,,,15632,108
5633,2451,2024-12-26 09:53:00,2024-12-26 10:53:00,,,15633,107
5634,2261,2024-12-26 10:29:00,2024-12-26 11:29:00,,,15634,107
5635,776,2024-12-26 15:12:00,2024-12-26 17:12:00,,,15635,107
5636,4476,2024-12-26 18:30:00,2024-12-26 21:30:00,,,15636,107
5637,4551,2024-12-26 20:04:00,2024-12-26 21:04:00,,,15637,109
5638,2149,2024-12-27 07:55:00,2024-12-27 09:55:00,,,15638,104
5639,3752,2024-12-27 08:50:00,2024-12-27 11:50:00,,,15639,101
5640,17,2024-12-27 15:19:00,2024-12-27 17:19:00,,,15640,105
5641,1882,2024-12-27 15:20:00,2024-12-27 17:20:00,,,15641,105
5642,1580,2024-12-27 15:23:00,2024-12-27 18:23:00,,,15642,105
5643,4478,2024-12-27 16:11:00,2024-12-27 17:11:00,,,15643,108
5644,2286,2024-12-27 16:50:00,2024-12-27 17:50:00,,,15644,105
5645,3614,2024-12-27 19:40:00,2024-12-27 20:40:00,,,15645,108
5646,1263,2024-12-27 20:34:00,2024-12-27 21:34:00,,,15646,112
5647,1051,2024-12-27 20:47:00,2024-12-27 22:00:00,,,15647,112
5648,3513,2024-12-28 08:18:00,2024-12-28 09:18:00,,,15648,110
5649,931,2024-12-28 10:31:00,2024-12-28 12:31:00,,,15649,110
5650,1110,2024-12-28 10:34:00,2024-12-28 11:34:00,,,15650,110
5651,1575,2024-12-28 10:59:00,2024-12-28 12:59:00,,,15651,110
5652,4469,2024-12-28 12:28:00,2024-12-28 13:28:00,,,15652,103
5653,56,2024-12-28 14:12:00,2024-12-28 15:12:00,,,15653,103
5654,3831,2024-12-28 14:57:00,2024-12-28 16:57:00,,,15654,106
5655,2360,2024-12-28 15:39:00,2024-12-28 17:39:00,,,15655,101
5656,243,2024-12-28 16:44:00,2024-12-28 17:44:00,,,15656,101
5657,394,2024-12-28 17:19:00,2024-12-28 18:19:00,,,15657,103
5658,3488,2024-12-28 17:31:00,2024-12-28 21:31:00,,,15658,106
5659,3450,2024-12-28 19:53:00,2024-12-28 22:00:00,,,15659,106
5660,3801,2024-12-28 20:06:00,2024-12-28 22:00:00,,,15660,103
5661,1433,2024-12-28 20:36:00,2024-12-28 22:00:00,,,15661,101
5662,3367,2024-12-28 20:54:00,2024-12-28 22:00:00,,,15662,106
5663,293,2024-12-29 07:29:00,2024-12-29 10:29:00,,,15663,111
5664,733,2024-12-29 08:14:00,2024-12-29 10:14:00,,,15664,103
5665,1745,2024-12-29 09:16:00,2024-12-29 10:16:00,,,15665,103
5666,3735,2024-12-29 09:22:00,2024-12-29 12:22:00,,,15666,106
