p_id,p_type,p_date,p_amount,p_c_id,p_e_id
15000,Credit Card,2024-10-25 08:06:00,,2748,104
15001,Credit Card,2024-10-25 08:28:00,,2233,105
15002,Credit Card,2024-10-25 08:31:00,,1594,104
15003,Credit Card,2024-10-25 08:38:00,,3746,109
15004,Cash,2024-10-25 11:20:00,,2161,104
15005,Credit Card,2024-10-25 12:31:00,,1669,109
15006,Credit Card,2024-10-25 12:38:00,,1198,109
15007,Credit Card,2024-10-25 13:35:00,,3983,104
15008,Credit Card,2024-10-25 14:01:00,,4621,108
15009,Credit Card,2024-10-25 14:29:00,,620,110
15010,Credit Card,2024-10-25 15:08:00,,547,105
15011,Credit Card,2024-10-25 15:10:00,,2517,108
15012,Online,2024-10-25 17:11:00,,2040,105
15013,Credit Card,2024-10-25 17:47:00,,53,110
15014,Credit Card,2024-10-25 18:49:00,,3778,110
15015,Credit Card,2024-10-25 19:36:00,,3404,110
15016,Credit Card,2024-10-25 19:43:00,,4769,108
15017,Credit Card,2024-10-25 19:57:00,,3462,108
15018,Credit Card,2024-10-25 20:00:00,,3125,110
15019,Credit Card,2024-10-26 07:46:00,,2705,106
15020,Cash,2024-10-26 08:08:00,,1181,108
15021,Credit Card,2024-10-26 08:19:00,,4325,108
15022,Credit Card,2024-10-26 08:22:00,,4238,107
15023,Cash,2024-10-26 09:29:00,,4171,107
15024,Credit Card,2024-10-26 09:30:00,,3703,107
15025,Online,2024-10-26 09:37:00,,2675,108
15026,Credit Card,2024-10-26 09:56:00,,2136,108
15027,Credit Card,2024-10-26 10:42:00,,3754,108
15028,Credit Card,2024-10-26 10:50:00,,2662,106
15029,Credit Card,2024-10-26 11:06:00,,3188,106
15030,Credit Card,2024-10-26 11:10:00,,4070,108
15031,Credit Card,2024-10-26 11:45:00,,3732,108
15032,Credit Card,2024-10-26 12:10:00,,4944,107
15033,Credit Card,2024-10-26 12:49:00,,4321,107
15034,Credit Card,2024-10-26 13:09:00,,1174,106
15035,Credit Card,2024-10-26 13:11:00,,2043,106
15036,Credit Card,2024-10-26 13:12:00,,572,107
15037,Credit Card,2024-10-26 14:06:00,,3660,111
15038,Credit Card,2024-10-26 14:14:00,,3214,111
15039,Credit Card,2024-10-26 14:35:00,,17,106
15040,Credit Card,2024-10-26 16:19:00,,902,101
15041,Credit Card,2024-10-26 16:22:00,,4917,106
15042,Credit Card,2024-10-26 16:34:00,,4885,101
15043,Credit Card,2024-10-26 16:40:00,,486,101
15044,Credit Card,2024-10-26 16:42:00,,3648,101
15045,Credit Card,2024-10-26 18:05:00,,1929,111
15046,Credit Card,2024-10-26 18:28:00,,2847,111
15047,Cash,2024-10-26 18:33:00,,2945,111
15048,Cash,2024-10-26 18:49:00,,3266,101
15049,Credit Card,2024-10-26 19:02:00,,152,111
15050,Credit Card,2024-10-26 19:15:00,,2096,106
15051,Cash,2024-10-26 19:40:00,,4970,106
15052,Credit Card,2024-10-26 19:56:00,,1542,101
15053,Credit Card,2024-10-27 07:16:00,,4652,104
15054,Credit Card,2024-10-27 07:35:00,,3884,107
15055,Credit Card,2024-10-27 07:47:00,,292,107
15056,Credit Card,2024-10-27 09:32:00,,4042,105
15057,Credit Card,2024-10-27 09:36:00,,3293,105
15058,Credit Card,2024-10-27 09:46:00,,679,104
15059,Credit Card,2024-10-27 10:32:00,,3101,107
15060,Credit Card,2024-10-27 11:13:00,,1088,105
15061,Cash,2024-10-27 11:55:00,,1286,104
15062,Online,2024-10-27 12:00:00,,4068,105
15063,Credit Card,2024-10-27 12:00:00,,2795,104
15064,Credit Card,2024-10-27 12:07:00,,794,107
15065,Credit Card,2024-10-27 12:18:00,,1378,105
15066,Credit Card,2024-10-27 12:37:00,,885,104
15067,Cash,2024-10-27 12:42:00,,4845,104
15068,Credit Card,2024-10-27 12:45:00,,539,107
15069,Credit Card,2024-10-27 13:17:00,,3330,105
15070,Online,2024-10-27 13:22:00,,3762,107
15071,Credit Card,2024-10-27 14:16:00,,4058,101
15072,Credit Card,2024-10-27 15:05:00,,1493,106
15073,Credit Card,2024-10-27 15:33:00,,3334,106
15074,Online,2024-10-27 15:37:00,,980,106
15075,Credit Card,2024-10-27 15:44:00,,4533,104
15076,Credit Card,2024-10-27 16:37:00,,1981,104
15077,Credit Card,2024-10-27 17:35:00,,2560,106
15078,Credit Card,2024-10-27 17:41:00,,915,106
15079,Credit Card,2024-10-27 17:48:00,,47,106
15080,Credit Card,2024-10-27 17:55:00,,3772,104
15081,Cash,2024-10-27 18:34:00,,545,106
15082,Credit Card,2024-10-27 18:36:00,,1152,104
15083,Credit Card,2024-10-27 18:40:00,,3488,101
15084,Credit Card,2024-10-27 19:03:00,,199,101
15085,Credit Card,2024-10-27 19:09:00,,2754,101
15086,Online,2024-10-27 19:22:00,,339,106
15087,Credit Card,2024-10-27 19:35:00,,1832,106
15088,Credit Card,2024-10-27 20:20:00,,365,106
15089,Online,2024-10-27 20:54:00,,459,104
15090,Credit Card,2024-10-28 07:07:00,,1715,107
15091,Credit Card,2024-10-28 07:42:00,,75,110
15092,Online,2024-10-28 07:48:00,,1752,112
15093,Credit Card,2024-10-28 08:38:00,,637,107
15094,Credit Card,2024-10-28 10:26:00,,906,107
15095,Credit Card,2024-10-28 13:03:00,,2891,112
15096,Credit Card,2024-10-28 16:52:00,,4855,110
15097,Online,2024-10-28 18:14:00,,3202,110
15098,Credit Card,2024-10-28 18:36:00,,4104,110
15099,Credit Card,2024-10-28 18:51:00,,1730,110
15100,Credit Card,2024-10-28 19:14:00,,3851,102
15101,Credit Card,2024-10-28 20:09:00,,2182,110
15102,Credit Card,2024-10-29 10:08:00,,89,101
15103,Credit Card,2024-10-29 10:18:00,,2776,106
15104,Online,2024-10-29 11:09:00,,3675,111
15105,Credit Card,2024-10-29 11:09:00,,2924,106
15106,Credit Card,2024-10-29 13:51:00,,3842,111
15107,Online,2024-10-29 14:38:00,,3889,102
15108,Credit Card,2024-10-29 14:52:00,,4529,102
15109,Online,2024-10-29 18:37:00,,3282,101
15110,Cash,2024-10-29 18:48:00,,799,102
15111,Credit Card,2024-10-29 20:36:00,,2016,102
15112,Credit Card,2024-10-30 08:45:00,,1308,111
15113,Credit Card,2024-10-30 09:50:00,,736,109
15114,Credit Card,2024-10-30 11:53:00,,2640,111
15115,Credit Card,2024-10-30 13:00:00,,4717,101
15116,Cash,2024-10-30 14:46:00,,4097,111
15117,Credit Card,2024-10-30 15:28:00,,835,106
15118,Credit Card,2024-10-30 15:47:00,,4888,110
15119,Credit Card,2024-10-30 17:26:00,,210,106
15120,Cash,2024-10-30 18:03:00,,4589,111
15121,Credit Card,2024-10-30 20:35:00,,4094,111
15122,Credit Card,2024-10-30 20:52:00,,3804,106
15123,Credit Card,2024-10-31 08:59:00,,2901,102
15124,Credit Card,2024-10-31 09:24:00,,912,105
15125,Credit Card,2024-10-31 10:35:00,,2647,103
15126,Cash,2024-10-31 11:11:00,,3105,103
15127,Credit Card,2024-10-31 11:47:00,,2529,102
15128,Credit Card,2024-10-31 12:03:00,,1110,103
15129,Credit Card,2024-10-31 12:29:00,,3067,102
15130,Credit Card,2024-10-31 12:38:00,,425,102
15131,Cash,2024-10-31 13:25:00,,2978,102
15132,Credit Card,2024-10-31 13:32:00,,2657,105
15133,Online,2024-10-31 13:54:00,,4736,105
15134,Cash,2024-10-31 14:30:00,,4138,112
15135,Credit Card,2024-10-31 15:28:00,,484,109
15136,Cash,2024-10-31 16:48:00,,3703,112
15137,Credit Card,2024-10-31 17:39:00,,3019,109
15138,Online,2024-10-31 19:49:00,,2922,112
15139,Online,2024-10-31 19:54:00,,1002,112
15140,Credit Card,2024-11-01 07:16:00,,2854,106
15141,Credit Card,2024-11-01 08:06:00,,3814,109
15142,Online,2024-11-01 09:08:00,,2432,106
15143,Credit Card,2024-11-01 09:30:00,,669,106
15144,Credit Card,2024-11-01 09:46:00,,1948,109
15145,Credit Card,2024-11-01 10:18:00,,4214,106
15146,Credit Card,2024-11-01 12:21:00,,3186,109
15147,Online,2024-11-01 12:52:00,,2865,106
15148,Credit Card,2024-11-01 14:08:00,,4859,109
15149,Credit Card,2024-11-01 14:29:00,,2391,102
15150,Online,2024-11-01 18:06:00,,598,111
15151,Credit Card,2024-11-01 18:41:00,,136,109
15152,Credit Card,2024-11-01 20:39:00,,375,111
15153,Online,2024-11-02 08:06:00,,4045,107
15154,Cash,2024-11-02 09:03:00,,642,103
15155,Credit Card,2024-11-02 10:30:00,,916,105
15156,Cash,2024-11-02 11:05:00,,4265,103
15157,Credit Card,2024-11-02 14:05:00,,3388,105
15158,Credit Card,2024-11-02 14:26:00,,2177,105
15159,Credit Card,2024-11-02 16:17:00,,539,112
15160,Credit Card,2024-11-02 17:42:00,,4815,112
15161,Credit Card,2024-11-02 17:55:00,,2463,110
15162,Credit Card,2024-11-02 19:15:00,,1081,110
15163,Credit Card,2024-11-02 19:27:00,,319,105
15164,Online,2024-11-02 19:43:00,,1903,105
15165,Cash,2024-11-02 20:04:00,,1085,112
15166,Online,2024-11-02 20:53:00,,946,110
15167,Credit Card,2024-11-03 07:10:00,,4503,109
15168,Credit Card,2024-11-03 07:25:00,,2057,109
15169,Credit Card,2024-11-03 08:45:00,,3433,108
15170,Cash,2024-11-03 08:54:00,,1873,109
15171,Online,2024-11-03 08:59:00,,4053,109
15172,Credit Card,2024-11-03 09:08:00,,4138,108
15173,Cash,2024-11-03 09:20:00,,4079,108
15174,Credit Card,2024-11-03 11:53:00,,1674,108
15175,Credit Card,2024-11-03 12:15:00,,2585,108
15176,Credit Card,2024-11-03 13:06:00,,4956,104
15177,Credit Card,2024-11-03 14:07:00,,3838,105
15178,Credit Card,2024-11-03 14:15:00,,4644,108
15179,Credit Card,2024-11-03 16:29:00,,650,103
15180,Credit Card,2024-11-03 16:36:00,,2205,103
15181,Cash,2024-11-03 18:00:00,,1481,105
15182,Credit Card,2024-11-03 20:04:00,,2935,105
15183,Credit Card,2024-11-03 20:57:00,,2761,103
15184,Credit Card,2024-11-04 08:32:00,,1552,103
15185,Online,2024-11-04 12:11:00,,2183,103
15186,Credit Card,2024-11-04 14:00:00,,4775,108
15187,Credit Card,2024-11-04 16:23:00,,2123,108
15188,Credit Card,2024-11-04 17:25:00,,3156,109
15189,Credit Card,2024-11-05 10:18:00,,941,102
15190,Credit Card,2024-11-05 17:17:00,,491,105
15191,Credit Card,2024-11-05 19:20:00,,1779,105
15192,Credit Card,2024-11-05 19:34:00,,310,105
15193,Credit Card,2024-11-05 20:41:00,,1873,106
15194,Cash,2024-11-06 07:14:00,,2752,107
15195,Credit Card,2024-11-06 07:38:00,,1145,101
15196,Credit Card,2024-11-06 14:07:00,,2559,108
15197,Credit Card,2024-11-06 15:24:00,,832,106
15198,Credit Card,2024-11-06 15:35:00,,3011,101
15199,Cash,2024-11-06 19:42:00,,4925,108
15200,Credit Card,2024-11-06 19:44:00,,2373,108
15201,Credit Card,2024-11-07 08:07:00,,2383,102
15202,Cash,2024-11-07 08:55:00,,2285,107
15203,Credit Card,2024-11-07 10:27:00,,4145,102
15204,Credit Card,2024-11-07 14:05:00,,4369,103
15205,Credit Card,2024-11-07 16:34:00,,2545,102
15206,Credit Card,2024-11-07 17:31:00,,3213,103
15207,Credit Card,2024-11-07 18:12:00,,498,102
15208,Cash,2024-11-07 18:57:00,,2235,112
15209,Credit Card,2024-11-07 19:54:00,,3523,102
15210,Credit Card,2024-11-07 20:43:00,,4495,112
15211,Credit Card,2024-11-08 09:22:00,,1413,106
15212,Credit Card,2024-11-08 09:32:00,,2826,101
15213,Credit Card,2024-11-08 12:06:00,,414,101
15214,Cash,2024-11-08 13:06:00,,3329,110
15215,Credit Card,2024-11-08 14:32:00,,4109,109
15216,Cash,2024-11-08 14:55:00,,262,109
15217,Credit Card,2024-11-08 15:56:00,,2242,101
15218,Credit Card,2024-11-08 17:16:00,,3663,101
15219,Cash,2024-11-08 19:18:00,,1169,111
15220,Credit Card,2024-11-08 19:33:00,,3817,111
15221,Credit Card,2024-11-09 07:07:00,,4380,111
15222,Credit Card,2024-11-09 08:08:00,,2198,111
15223,Credit Card,2024-11-09 08:32:00,,3524,108
15224,Credit Card,2024-11-09 09:41:00,,4811,108
15225,Cash,2024-11-09 10:16:00,,3742,111
15226,Cash,2024-11-09 10:23:00,,3272,111
15227,Credit Card,2024-11-09 10:29:00,,2387,105
15228,Credit Card,2024-11-09 11:09:00,,308,108
15229,Credit Card,2024-11-09 12:07:00,,4774,111
15230,Cash,2024-11-09 12:08:00,,3946,105
15231,Credit Card,2024-11-09 13:23:00,,4906,108
15232,Cash,2024-11-09 14:39:00,,4683,101
15233,Credit Card,2024-11-09 15:58:00,,3779,108
15234,Credit Card,2024-11-09 16:59:00,,4579,112
15235,Credit Card,2024-11-09 17:46:00,,1224,112
15236,Credit Card,2024-11-09 17:59:00,,2632,112
15237,Credit Card,2024-11-09 19:49:00,,4399,101
15238,Cash,2024-11-10 07:53:00,,3848,106
15239,Credit Card,2024-11-10 08:31:00,,4186,102
15240,Credit Card,2024-11-10 08:32:00,,274,102
15241,Credit Card,2024-11-10 08:58:00,,1906,102
15242,Credit Card,2024-11-10 09:28:00,,4478,106
15243,Online,2024-11-10 09:38:00,,4819,109
15244,Credit Card,2024-11-10 09:53:00,,1348,106
15245,Credit Card,2024-11-10 09:56:00,,4422,109
15246,Credit Card,2024-11-10 10:14:00,,3574,106
15247,Online,2024-11-10 10:40:00,,4856,109
15248,Credit Card,2024-11-10 12:55:00,,1511,106
15249,Credit Card,2024-11-10 13:24:00,,2360,102
15250,Credit Card,2024-11-10 16:26:00,,925,107
15251,Credit Card,2024-11-10 18:10:00,,305,109
15252,Credit Card,2024-11-10 18:15:00,,1890,107
15253,Credit Card,2024-11-10 18:43:00,,422,103
15254,Credit Card,2024-11-10 20:48:00,,1917,107
15255,Credit Card,2024-11-10 20:50:00,,113,107
15256,Credit Card,2024-11-11 11:51:00,,3843,102
15257,Credit Card,2024-11-11 13:15:00,,1666,102
15258,Credit Card,2024-11-11 14:21:00,,1888,108
15259,Credit Card,2024-11-11 14:46:00,,2155,112
15260,Cash,2024-11-11 17:06:00,,2249,102
15261,Credit Card,2024-11-11 19:00:00,,3627,112
15262,Credit Card,2024-11-12 08:29:00,,3099,103
15263,Credit Card,2024-11-12 16:19:00,,908,111
15264,Credit Card,2024-11-12 17:12:00,,1753,106
15265,Credit Card,2024-11-12 20:15:00,,1881,111
15266,Credit Card,2024-11-13 10:05:00,,369,102
15267,Credit Card,2024-11-13 10:22:00,,89,102
15268,Credit Card,2024-11-13 15:36:00,,586,111
15269,Credit Card,2024-11-13 15:43:00,,1530,102
15270,Credit Card,2024-11-13 17:01:00,,4149,112
15271,Credit Card,2024-11-13 20:58:00,,1717,111
15272,Credit Card,2024-11-14 07:01:00,,4860,102
15273,Credit Card,2024-11-14 08:51:00,,686,108
15274,Credit Card,2024-11-14 09:37:00,,3195,110
15275,Credit Card,2024-11-14 12:56:00,,2094,108
15276,Online,2024-11-14 14:29:00,,3470,102
15277,Cash,2024-11-14 14:45:00,,3396,107
15278,Credit Card,2024-11-14 16:58:00,,1883,102
15279,Credit Card,2024-11-14 17:08:00,,533,107
15280,Online,2024-11-15 09:03:00,,3702,109
15281,Credit Card,2024-11-15 09:48:00,,2325,109
15282,Cash,2024-11-15 10:20:00,,4251,109
15283,Credit Card,2024-11-15 11:58:00,,3672,109
15284,Credit Card,2024-11-15 13:03:00,,1997,109
15285,Cash,2024-11-15 13:09:00,,4573,104
15286,Credit Card,2024-11-15 13:46:00,,4321,102
15287,Credit Card,2024-11-15 17:27:00,,2493,104
15288,Credit Card,2024-11-15 18:38:00,,3260,103
15289,Credit Card,2024-11-15 19:02:00,,3272,104
15290,Online,2024-11-16 07:23:00,,912,109
15291,Credit Card,2024-11-16 08:48:00,,3452,109
15292,Online,2024-11-16 08:59:00,,1725,109
15293,Credit Card,2024-11-16 09:32:00,,4896,104
15294,Credit Card,2024-11-16 10:26:00,,178,107
15295,Credit Card,2024-11-16 10:45:00,,299,104
15296,Credit Card,2024-11-16 11:23:00,,1555,104
15297,Credit Card,2024-11-16 12:27:00,,998,104
15298,Credit Card,2024-11-16 12:51:00,,1918,109
15299,Credit Card,2024-11-16 13:53:00,,1504,104
15300,Cash,2024-11-16 14:07:00,,3193,109
15301,Credit Card,2024-11-16 15:44:00,,2315,105
15302,Credit Card,2024-11-16 16:07:00,,2885,109
15303,Credit Card,2024-11-16 16:38:00,,3655,105
15304,Credit Card,2024-11-16 17:24:00,,4067,105
15305,Credit Card,2024-11-16 17:37:00,,3781,105
15306,Credit Card,2024-11-16 18:51:00,,1183,103
15307,Credit Card,2024-11-17 08:31:00,,3507,105
15308,Credit Card,2024-11-17 08:34:00,,3945,101
15309,Credit Card,2024-11-17 08:58:00,,2600,105
15310,Credit Card,2024-11-17 09:11:00,,3406,111
15311,Credit Card,2024-11-17 09:36:00,,1189,101
15312,Credit Card,2024-11-17 09:50:00,,1983,105
15313,Credit Card,2024-11-17 10:04:00,,2574,105
15314,Online,2024-11-17 11:48:00,,4083,101
15315,Credit Card,2024-11-17 13:37:00,,2264,101
15316,Credit Card,2024-11-17 13:40:00,,4229,101
15317,Credit Card,2024-11-17 15:15:00,,4832,103
15318,Credit Card,2024-11-17 17:05:00,,852,108
15319,Credit Card,2024-11-17 19:02:00,,3053,101
15320,Credit Card,2024-11-17 19:07:00,,3053,101
15321,Cash,2024-11-17 19:27:00,,1651,108
15322,Cash,2024-11-17 20:17:00,,599,103
15323,Credit Card,2024-11-18 07:29:00,,1745,109
15324,Online,2024-11-18 07:46:00,,365,109
15325,Credit Card,2024-11-18 08:01:00,,4196,109
15326,Credit Card,2024-11-18 09:30:00,,4701,103
15327,Cash,2024-11-18 15:31:00,,1053,111
15328,Credit Card,2024-11-19 08:06:00,,2577,112
15329,Credit Card,2024-11-19 11:52:00,,716,103
15330,Credit Card,2024-11-19 13:27:00,,4130,112
15331,Credit Card,2024-11-19 13:43:00,,1532,103
15332,Credit Card,2024-11-19 15:01:00,,1954,109
15333,Online,2024-11-20 12:50:00,,3021,109
15334,Credit Card,2024-11-20 14:37:00,,168,101
15335,Online,2024-11-20 15:59:00,,2944,102
15336,Cash,2024-11-20 18:22:00,,3369,101
15337,Credit Card,2024-11-20 20:34:00,,3611,102
15338,Credit Card,2024-11-21 08:00:00,,2731,101
15339,Credit Card,2024-11-21 08:39:00,,672,101
15340,Credit Card,2024-11-21 08:41:00,,1150,101
15341,Credit Card,2024-11-21 11:24:00,,2141,102
15342,Credit Card,2024-11-21 12:24:00,,417,101
15343,Credit Card,2024-11-21 14:06:00,,3485,105
15344,Credit Card,2024-11-21 14:47:00,,4584,110
15345,Credit Card,2024-11-21 18:12:00,,1510,108
15346,Credit Card,2024-11-21 20:48:00,,1298,108
15347,Credit Card,2024-11-22 08:05:00,,1068,110
15348,Credit Card,2024-11-22 08:17:00,,877,110
15349,Credit Card,2024-11-22 09:37:00,,2780,110
15350,Credit Card,2024-11-22 11:01:00,,1800,110
15351,Cash,2024-11-22 12:37:00,,879,110
15352,Credit Card,2024-11-22 12:39:00,,1589,109
15353,Credit Card,2024-11-22 13:02:00,,2272,109
15354,Credit Card,2024-11-22 14:36:00,,2950,101
15355,Online,2024-11-22 14:49:00,,2572,109
15356,Credit Card,2024-11-22 16:54:00,,3865,109
15357,Cash,2024-11-22 17:11:00,,1788,101
15358,Cash,2024-11-22 17:44:00,,2180,109
15359,Credit Card,2024-11-23 08:38:00,,4153,108
15360,Credit Card,2024-11-23 08:49:00,,4294,111
15361,Credit Card,2024-11-23 09:31:00,,2861,111
15362,Credit Card,2024-11-23 10:26:00,,2080,108
15363,Credit Card,2024-11-23 10:52:00,,1312,102
15364,Credit Card,2024-11-23 13:20:00,,2896,111
15365,Credit Card,2024-11-23 13:46:00,,3098,108
15366,Credit Card,2024-11-23 15:52:00,,584,101
15367,Credit Card,2024-11-23 16:01:00,,1774,103
15368,Credit Card,2024-11-23 17:33:00,,2827,103
15369,Cash,2024-11-23 18:19:00,,4371,103
15370,Credit Card,2024-11-23 18:59:00,,1565,101
15371,Online,2024-11-23 19:28:00,,4043,103
15372,Credit Card,2024-11-23 20:07:00,,2983,101
15373,Credit Card,2024-11-23 20:26:00,,1494,103
15374,Credit Card,2024-11-24 09:13:00,,229,103
15375,Cash,2024-11-24 09:14:00,,4941,103
15376,Credit Card,2024-11-24 09:54:00,,2937,103
15377,Credit Card,2024-11-24 10:08:00,,208,104
15378,Cash,2024-11-24 10:11:00,,2997,108
15379,Credit Card,2024-11-24 10:12:00,,160,104
15380,Credit Card,2024-11-24 11:12:00,,839,108
15381,Online,2024-11-24 12:37:00,,3449,104
15382,Cash,2024-11-24 13:18:00,,3186,104
15383,Cash,2024-11-24 14:41:00,,2141,105
15384,Credit Card,2024-11-24 14:48:00,,2802,112
15385,Credit Card,2024-11-24 14:51:00,,3386,108
15386,Online,2024-11-24 15:20:00,,4419,112
15387,Credit Card,2024-11-24 16:22:00,,4193,112
15388,Cash,2024-11-24 18:43:00,,2519,108
15389,Cash,2024-11-24 19:11:00,,343,108
15390,Credit Card,2024-11-24 20:04:00,,4627,112
15391,Cash,2024-11-24 20:20:00,,3028,112
15392,Credit Card,2024-11-24 20:59:00,,210,105
15393,Credit Card,2024-11-25 08:23:00,,1878,111
15394,Cash,2024-11-25 08:56:00,,3823,112
15395,Credit Card,2024-11-25 10:19:00,,737,111
15396,Credit Card,2024-11-25 14:23:00,,4046,109
15397,Credit Card,2024-11-25 20:01:00,,4611,101
15398,Credit Card,2024-11-26 08:04:00,,1562,106
15399,Credit Card,2024-11-26 09:24:00,,4097,107
15400,Credit Card,2024-11-26 13:36:00,,4318,109
15401,Cash,2024-11-26 14:18:00,,2519,102
15402,Credit Card,2024-11-26 17:39:00,,2024,106
15403,Cash,2024-11-27 07:53:00,,1463,103
15404,Credit Card,2024-11-27 09:39:00,,1552,104
15405,Online,2024-11-27 09:41:00,,309,103
15406,Credit Card,2024-11-27 11:41:00,,4192,101
15407,Online,2024-11-27 13:46:00,,3964,101
15408,Credit Card,2024-11-27 13:57:00,,2717,103
15409,Cash,2024-11-27 16:39:00,,4196,101
15410,Credit Card,2024-11-27 19:29:00,,3520,109
15411,Credit Card,2024-11-28 09:00:00,,4681,104
15412,Credit Card,2024-11-28 11:45:00,,3071,102
15413,Credit Card,2024-11-28 14:16:00,,430,111
15414,Online,2024-11-28 14:45:00,,4566,106
15415,Credit Card,2024-11-28 16:47:00,,800,111
15416,Credit Card,2024-11-28 18:55:00,,1955,104
15417,Credit Card,2024-11-28 19:21:00,,1479,106
15418,Online,2024-11-29 07:35:00,,2925,110
15419,Credit Card,2024-11-29 10:44:00,,3322,108
15420,Credit Card,2024-11-29 12:12:00,,1492,105
15421,Credit Card,2024-11-29 12:38:00,,4030,110
15422,Credit Card,2024-11-29 12:43:00,,186,105
15423,Credit Card,2024-11-29 13:54:00,,3223,108
15424,Credit Card,2024-11-29 14:03:00,,731,108
15425,Cash,2024-11-29 16:03:00,,3400,102
15426,Cash,2024-11-29 16:12:00,,2778,108
15427,Credit Card,2024-11-29 16:45:00,,1965,102
15428,Cash,2024-11-29 17:51:00,,3163,112
15429,Credit Card,2024-11-29 18:48:00,,3246,112
15430,Credit Card,2024-11-29 20:11:00,,408,108
15431,Cash,2024-11-30 07:03:00,,3358,106
15432,Credit Card,2024-11-30 08:30:00,,4709,109
15433,Credit Card,2024-11-30 09:10:00,,1127,106
15434,Online,2024-11-30 10:16:00,,2157,110
15435,Credit Card,2024-11-30 13:06:00,,2151,106
15436,Cash,2024-11-30 13:08:00,,3379,109
15437,Online,2024-11-30 13:40:00,,1123,109
15438,Credit Card,2024-11-30 15:12:00,,1966,105
15439,Credit Card,2024-11-30 15:39:00,,3423,108
15440,Cash,2024-11-30 15:43:00,,1953,109
15441,Credit Card,2024-11-30 16:11:00,,1580,105
15442,Credit Card,2024-11-30 17:40:00,,2592,109
15443,Online,2024-11-30 19:32:00,,761,109
15444,Credit Card,2024-11-30 20:10:00,,44,109
15445,Credit Card,2024-11-30 20:21:00,,4256,105
15446,Cash,2024-12-01 07:03:00,,1881,107
15447,Credit Card,2024-12-01 07:38:00,,2579,110
15448,Credit Card,2024-12-01 08:24:00,,2190,105
15449,Credit Card,2024-12-01 09:40:00,,3109,110
15450,Credit Card,2024-12-01 10:47:00,,1229,110
15451,Credit Card,2024-12-01 10:54:00,,1860,110
15452,Cash,2024-12-01 12:09:00,,2526,105
15453,Credit Card,2024-12-01 13:32:00,,4087,105
15454,Credit Card,2024-12-01 14:04:00,,24,111
15455,Credit Card,2024-12-01 15:23:00,,2372,107
15456,Credit Card,2024-12-01 16:16:00,,3246,102
15457,Credit Card,2024-12-01 20:13:00,,2441,111
15458,Cash,2024-12-02 15:13:00,,327,104
15459,Credit Card,2024-12-02 15:51:00,,285,110
15460,Credit Card,2024-12-02 17:03:00,,3791,104
